-8.7300E+02	3.7845E-01
-8.7200E+02	3.8256E-01
-8.7100E+02	3.8670E-01
-8.7000E+02	3.9087E-01
-8.6900E+02	3.9508E-01
-8.6800E+02	3.9933E-01
-8.6700E+02	4.0361E-01
-8.6600E+02	4.0793E-01
-8.6500E+02	4.1228E-01
-8.6400E+02	4.1666E-01
-8.6300E+02	4.2108E-01
-8.6200E+02	4.2554E-01
-8.6100E+02	4.3003E-01
-8.6000E+02	4.3456E-01
-8.5900E+02	4.3912E-01
-8.5800E+02	4.4371E-01
-8.5700E+02	4.4835E-01
-8.5600E+02	4.5301E-01
-8.5500E+02	4.5771E-01
-8.5400E+02	4.6245E-01
-8.5300E+02	4.6722E-01
-8.5200E+02	4.7202E-01
-8.5100E+02	4.7686E-01
-8.5000E+02	4.8173E-01
-8.4900E+02	4.8664E-01
-8.4800E+02	4.9159E-01
-8.4700E+02	4.9656E-01
-8.4600E+02	5.0157E-01
-8.4500E+02	5.0662E-01
-8.4400E+02	5.1170E-01
-8.4300E+02	5.1681E-01
-8.4200E+02	5.2196E-01
-8.4100E+02	5.2714E-01
-8.4000E+02	5.3236E-01
-8.3900E+02	5.3760E-01
-8.3800E+02	5.4289E-01
-8.3700E+02	5.4820E-01
-8.3600E+02	5.5355E-01
-8.3500E+02	5.5893E-01
-8.3400E+02	5.6435E-01
-8.3300E+02	5.6980E-01
-8.3200E+02	5.7528E-01
-8.3100E+02	5.8079E-01
-8.3000E+02	5.8634E-01
-8.2900E+02	5.9192E-01
-8.2800E+02	5.9754E-01
-8.2700E+02	6.0318E-01
-8.2600E+02	6.0886E-01
-8.2500E+02	6.1457E-01
-8.2400E+02	6.2031E-01
-8.2300E+02	6.2609E-01
-8.2200E+02	6.3190E-01
-8.2100E+02	6.3774E-01
-8.2000E+02	6.4361E-01
-8.1900E+02	6.4951E-01
-8.1800E+02	6.5545E-01
-8.1700E+02	6.6142E-01
-8.1600E+02	6.6742E-01
-8.1500E+02	6.7345E-01
-8.1400E+02	6.7951E-01
-8.1300E+02	6.8560E-01
-8.1200E+02	6.9173E-01
-8.1100E+02	6.9789E-01
-8.1000E+02	7.0408E-01
-8.0900E+02	7.1030E-01
-8.0800E+02	7.1655E-01
-8.0700E+02	7.2283E-01
-8.0600E+02	7.2915E-01
-8.0500E+02	7.3550E-01
-8.0400E+02	7.4187E-01
-8.0300E+02	7.4828E-01
-8.0200E+02	7.5472E-01
-8.0100E+02	7.6120E-01
-8.0000E+02	7.6770E-01
-7.9900E+02	7.7423E-01
-7.9800E+02	7.8080E-01
-7.9700E+02	7.8740E-01
-7.9600E+02	7.9403E-01
-7.9500E+02	8.0069E-01
-7.9400E+02	8.0738E-01
-7.9300E+02	8.1411E-01
-7.9200E+02	8.2086E-01
-7.9100E+02	8.2765E-01
-7.9000E+02	8.3447E-01
-7.8900E+02	8.4133E-01
-7.8800E+02	8.4821E-01
-7.8700E+02	8.5513E-01
-7.8600E+02	8.6208E-01
-7.8500E+02	8.6906E-01
-7.8400E+02	8.7607E-01
-7.8300E+02	8.8312E-01
-7.8200E+02	8.9020E-01
-7.8100E+02	8.9731E-01
-7.8000E+02	9.0446E-01
-7.7900E+02	9.1164E-01
-7.7800E+02	9.1885E-01
-7.7700E+02	9.2610E-01
-7.7600E+02	9.3338E-01
-7.7500E+02	9.4069E-01
-7.7400E+02	9.4804E-01
-7.7300E+02	9.5543E-01
-7.7200E+02	9.6284E-01
-7.7100E+02	9.7029E-01
-7.7000E+02	9.7778E-01
-7.6900E+02	9.8530E-01
-7.6800E+02	9.9286E-01
-7.6700E+02	1.0005E+00
-7.6600E+02	1.0081E+00
-7.6500E+02	1.0157E+00
-7.6400E+02	1.0234E+00
-7.6300E+02	1.0312E+00
-7.6200E+02	1.0390E+00
-7.6100E+02	1.0468E+00
-7.6000E+02	1.0546E+00
-7.5900E+02	1.0625E+00
-7.5800E+02	1.0704E+00
-7.5700E+02	1.0784E+00
-7.5600E+02	1.0864E+00
-7.5500E+02	1.0944E+00
-7.5400E+02	1.1025E+00
-7.5300E+02	1.1106E+00
-7.5200E+02	1.1188E+00
-7.5100E+02	1.1270E+00
